Field_ID,Elevation,Latitude,Longitude,Location,Slope,Rainfall,Min_temperature_C,Max_temperature_C,Ave_temps,Soil_fertility,Soil_type,pH,Pollution_level,Plot_size,Annual_yield,Crop_type,Standard_yield
33288,524.0065,-12.70212340343917,-9.380571339098532,Rural_Akatsi,17.492428,1953.4,-4.8,29.1,12.15,0.69,Silt,6.184078917665921,0.0005718407387792,1.5,0.8254966130427324,Coffee,0.5503310753618216
8153,652.1099,-5.348832045056401,-1.614615964416775,Rural_Kilimani,24.64448,983.1,-4.5,29.9,12.7,0.64,Sandy,5.596819868990314,0.8644840186139827,0.6,0.1748425247604415,Wheat,0.2914042079340691
37324,526.38165,-13.49963110591083,-5.506602880730603,Rural_Hawassa,19.546694,1764.8,-4.9,32.4,13.75,0.69,Silt,7.141548803232914,9.383236007324478e-07,0.7,0.3469404341760298,Wheat,0.4956291916800426
31058,751.50714,-0.8746786633933556,-1.776782085929851,Rural_Kilimani,25.787525,1308.4,-3.3,31.2,13.95,0.67,Volcanic,4.338178484514891,0.0195542991603162,1.9,1.27524149498962,Tea,0.6711797342050634
10410,729.33386,-7.962134120952237,-7.785937810886618,Rural_Akatsi,10.822609,1272.9,-3.5,31.5,14.0,0.62,Volcanic,4.667000096252328,0.0536974153460945,2.6,1.145069018476283,Cassava,0.4404111609524166
6882,682.2011,-7.241223203463731,0.079119082497576,Rural_Sokoto,11.381383,1471.7,-3.8,32.9,14.55,0.64,Volcanic,5.252213423706541,0.5531587948162566,4.4,2.782278725884598,Tea,0.6323360740646813
12033,423.89645,-1.077434858936998,-4.821901478786504,Rural_Kilimani,26.31426,252.0,-7.2,32.7,12.75,0.59,Loamy,6.126747633319443,0.0244459774339986,1.7,1.128694534387155,Wheat,0.663937961404209
13826,906.57306,-4.848700096048749,-4.970553756840157,Rural_Kilimani,14.609153,681.2,-2.4,28.5,13.05,0.59,Rocky,4.338617399498475,0.2835704448026169,0.7,0.3327051712468808,Potato,0.4752931017812583
27651,839.53326,-5.213661248027305,-3.673224784735548,Rural_Kilimani,10.585075,777.7,-3.0,32.1,14.55,0.58,Rocky,5.08098439766052,0.1972027272755698,2.3,1.043474232939832,Cassava,0.4536844491042747
44450,663.0242,-3.280718850511247,-3.848904749708047,Rural_Kilimani,9.780952,586.9,-4.7,29.4,12.35,0.57,Sandy,5.086556091697257,0.2270149303064276,3.4,1.392893673331579,Maize,0.4096746098034056
43880,713.276,-2.226386633684307,-2.956991081386128,Rural_Kilimani,8.70253,873.4,-4.0,29.9,12.95,0.59,Sandy,5.744359734767996,0.2432024327083399,3.2,1.836198161737794,Cassava,0.5738119255430605
17781,661.93225,-7.088029633497423,-5.632732086351885,Rural_Hawassa,19.230022,765.0,-4.6,27.6,11.5,0.61,Sandy,5.975953085307544,0.2737522441441965,1.7,0.8807287214472038,Wheat,0.5180757184983552
27341,411.26776,-12.30111670558619,-8.934614504937574,Rural_Akatsi,13.942902,1878.0,-5.9,31.6,12.85,0.68,Silt,7.130135570819472,0.0238211069982878,1.2,0.5620694777092714,Wheat,0.4683912314243929
15046,883.2089,-4.817160243408626,-5.637236700838359,Rural_Kilimani,30.84359,630.8,-2.7,29.5,13.4,0.64,Sandy,5.494609564230143,0.3013838637665395,1.0,0.4994226506447705,Maize,0.4994226506447705
19334,420.19424,-9.8995822117026,-3.276818709925806,Rural_Hawassa,2.3709311,1546.7,-6.1,31.5,12.7,0.62,Silt,6.461766553021655,0.0130767409550942,13.3,6.667218448619708,Coffee,0.5012946201969705
21841,808.58405,-10.36366861483582,-0.3533239082039603,Rural_Sokoto,2.551122,2246.3,-1.9,30.2,14.15,0.67,Volcanic,4.486916942432001,0.3663545696050366,7.7,4.876063047677926,Tea,0.6332549412568734
28019,260.4671,-13.67535314204865,-7.466110182346941,Rural_Hawassa,6.6112485,1441.3,-7.6,34.0,13.2,0.62,Silt,6.358741385542959,1.169168841516022e-06,4.7,2.477932412098995,Wheat,0.5272196621487222
33571,443.0413,-10.11134979371485,-7.682331677697708,Rural_Akatsi,11.934399,1642.0,-5.8,32.3,13.25,0.65,Silt,5.317835066674673,0.0460894761897687,0.6,0.2563527782819056,Cassava,0.4272546304698426
31760,278.9069,-0.5097175114147987,-3.821877062789201,Rural_Kilimani,23.661453,283.2,-8.5,34.6,13.05,0.59,Loamy,4.629375378376528,0.0055538559974853,0.8,0.4588484315163941,Potato,0.5735605393954926
6056,350.0458,-13.67985883528296,-6.98862104678066,Rural_Hawassa,19.14223,1533.6,-6.7,32.0,12.65,0.67,Silt,6.343195759850001,1.615424450121994e-07,1.3,0.5513103811410371,Banana,0.4240849085700286
12058,728.0988,-10.34114014866431,-0.2632316184744736,Rural_Sokoto,0.7545963,2162.3,-2.7,30.4,13.85,0.66,Volcanic,4.034995361444633,0.3776121921391984,5.4,3.327047969200195,Tea,0.6161199942963324
35259,732.1509,-1.843402708768536,-4.087649317491187,Rural_Kilimani,5.605944,676.8,-4.0,29.9,12.95,0.56,Sandy,6.156324438653213,0.0707681826946859,4.8,2.858040008285865,Wheat,0.5954250017262218
12660,853.8994,-1.834391322299931,-1.231723733066456,Rural_Kilimani,2.448188,1454.7,-2.2,30.5,14.15,0.61,Volcanic,5.912676371534813,0.0856172777156447,8.0,4.242375776662431,Coffee,0.5302969720828039
38549,459.6477,-0.6584053881468037,-3.375920228628241,Rural_Kilimani,16.805895,580.6,-6.6,34.8,14.1,0.59,Loamy,4.640159022652459,0.0111618877722972,0.5,0.3030359980426007,Potato,0.6060719960852015
3230,969.3482,-1.9335165734546,-8.218380801588154,Rural_Kilimani,9.845484,891.2,-1.699999999999999,28.9,13.6,0.59,Rocky,5.121974125994015,0.0105613758136846,2.7,1.391298083801553,Cassava,0.5152955865931675
16830,370.09882,-11.15216493083888,-7.394036350563351,Rural_Hawassa,3.6156676,1761.1,-6.3,31.5,12.6,0.64,Silt,6.420824852644825,0.045047324136107,13.0,6.723820181816976,Wheat,0.5172169370628443
29974,847.20715,-8.507323002302922,-1.285779106904148,Rural_Sokoto,13.3897085,1790.4,-2.0,27.5,12.75,0.67,Volcanic,4.776571837315392,0.1282653904114373,1.7,1.332798077776731,Tea,0.7839988692804298
4892,587.6635,-9.169659907745489,-2.479501945819848,Rural_Hawassa,1.1370016,1570.0,-4.6,29.2,12.3,0.61,Peaty,5.459256228134193,0.0271945330537077,13.8,11.17822537493681,Rice,0.8100163315171598
12285,263.94086,-13.94569473610684,-7.713863979103029,Rural_Hawassa,7.7153363,1360.4,-7.7,34.5,13.4,0.62,Silt,7.259530164486016,1.453353133299052e-07,2.9,1.309366613948525,Rice,0.4515057289477673
41793,659.50024,-7.475519251647495,-6.056165848080473,Rural_Hawassa,10.375869,890.1,-4.5,32.1,13.8,0.59,Sandy,5.35563957852005,0.3668471757537781,3.5,1.922748944503751,Potato,0.5493568412867861
24823,551.8206,-7.047478394388694,-3.366910999655293,Rural_Hawassa,26.460083,803.7,-5.6,32.0,13.2,0.63,Loamy,6.332017308119214,0.1808054473751137,1.4,0.9790516746653354,Wheat,0.6993226247609539
9392,450.8932,-13.47259694650501,-6.00211047424278,Rural_Hawassa,7.9474697,1693.3,-5.7,29.4,11.85,0.64,Silt,5.552120852453842,2.580017643086645e-07,2.1,1.369124824651847,Rice,0.651964202215165
26079,640.2823,-6.195902373105396,-6.587710357484444,Rural_Amanzi,8.424259,569.8,-5.0,30.0,12.5,0.56,Sandy,5.718291301345068,0.2882410568467516,5.0,2.960626152017038,Potato,0.5921252304034077
41282,686.1119,-3.469957966351981,-0.8263084292837661,Rural_Kilimani,3.3281462,1215.5,-4.0,31.4,13.7,0.59,Volcanic,5.385176576013456,0.5058251378473761,6.6,3.151088515197066,Cassava,0.4774376538177374
13226,322.6378,-12.71113478990777,-7.88053471510258,Rural_Akatsi,7.14061,1721.7,-6.8,32.4,12.8,0.64,Silt,7.331908648040788,0.007117168813581,4.5,1.568473824504293,Banana,0.3485497387787318
34652,555.9694,-9.21922253332282,-5.344436759217527,Rural_Hawassa,10.15193,1383.0,-5.0,31.4,13.2,0.63,Silt,7.499959152017819,0.0436830809575342,2.9,0.9471665724364747,Banana,0.3266091629091292
42863,596.9295,-5.628185025583196,0.0070452507139866,Rural_Sokoto,21.377481,1180.2,-4.8,32.6,13.9,0.65,Loamy,4.80414047754763,0.9415226030257452,0.5,0.2308948339888356,Tea,0.4617896679776713
24838,475.60007,-8.89030692721869,-6.191304282674703,Rural_Hawassa,2.691568,1197.1,-5.9,35.7,14.9,0.59,Loamy,6.502858559621338,0.0884293758551083,6.5,4.270667114142372,Wheat,0.6570257098680573
43787,644.66943,-3.686231241598533,-6.249864270998869,Rural_Kilimani,18.121784,381.8,-5.1,31.1,13.0,0.58,Sandy,5.894859961038986,0.2147549918057024,1.8,0.9174908557200051,Wheat,0.5097171420666695
17168,641.83685,-1.627129433521985,-5.889495112080922,Rural_Kilimani,7.700908,393.5,-5.1,31.7,13.3,0.55,Sandy,5.746655404529713,0.2159927178072277,3.3,1.620841682534208,Wheat,0.4911641462224872
41694,561.8162,-10.64302159536262,-9.632829750341095,Rural_Akatsi,6.9704404,1999.8,-4.4,33.3,14.45,0.66,Silt,6.352143275728976,0.0365524591537361,3.5,1.930849497499008,Coffee,0.5516712849997165
3242,704.1151,-7.655746981019622,-3.299341782358177,Rural_Hawassa,26.690979,1137.7,-3.9,28.9,12.5,0.66,Sandy,6.482935330650296,0.0987575441441387,2.0,0.9030710888030077,Coffee,0.4515355444015038
12629,793.55756,-8.282038340587762,0.2097529026053317,Rural_Sokoto,2.156212,1817.4,-2.4,27.8,12.7,0.64,Volcanic,4.901760847259751,0.1474035909654544,13.2,10.84455631842744,Tea,0.821557296850564
37134,612.2339,-8.957892325733237,-3.141680275331576,Rural_Hawassa,6.379895,1471.6,-4.4,29.6,12.6,0.62,Silt,5.731230551098888,0.0123709067828415,4.2,2.135803285933889,Cassava,0.5085245918890212
39636,820.68616,-5.6326907188175,-6.060670462566947,Rural_Kilimani,29.754099,637.3,-3.3,26.0,11.35,0.63,Sandy,6.223750041866123,0.2956434077556517,1.8,1.014578217891591,Potato,0.5636545654953283
5144,779.0201,-4.447693398195767,-5.101187576947913,Rural_Kilimani,29.101864,532.7,-3.7,29.7,13.0,0.62,Sandy,4.726049668224835,0.2665967666774799,1.9,1.045781757414801,Potato,0.5504114512709478
30250,602.1191,-2.420131442759342,-7.722873208075977,Rural_Kilimani,20.346155,451.9,-5.4,27.6,11.1,0.59,Loamy,4.504277970013968,0.0451311900799339,1.1,0.6452576706838823,Wheat,0.586597882439893
14115,862.32684,-2.050664597546483,-1.655157494795044,Rural_Kilimani,4.096734,1349.0,-2.2,29.2,13.5,0.61,Volcanic,5.881824141799389,0.1427707277373099,13.6,7.862636249006686,Tea,0.5781350183093151
9790,721.68744,-3.073456961733301,-2.984018768304974,Rural_Kilimani,8.310004,826.7,-4.0,29.0,12.5,0.58,Sandy,6.349708338775176,0.3696934645100656,2.9,1.534666011146331,Wheat,0.5291951762573555
979,663.33936,-10.09332702077764,-9.15984522926129,Rural_Akatsi,4.525802,1982.2,-3.4,29.1,12.85,0.66,Volcanic,4.926208440357641,0.1553351895933651,3.8,1.378598181277373,Cassava,0.3627889950729928
26907,719.31274,-7.290785829041066,-0.2812500764203711,Rural_Sokoto,29.023714,1489.1,-3.4,32.3,14.45,0.69,Volcanic,4.780575542669689,0.5525314398589282,0.7,0.4334565320356891,Tea,0.6192236171938417
9803,581.7994,-2.474199761570979,-7.520165556184632,Rural_Kilimani,15.933542,408.2,-5.6,30.1,12.25,0.57,Loamy,6.02878422133004,0.0695136887600216,0.8,0.5095112093893874,Potato,0.6368890117367343
26381,1013.7182,-4.235925816183519,-3.948006268410482,Rural_Kilimani,14.745488,906.4,-1.300000000000001,28.3,13.5,0.61,Rocky,4.411531012079468,0.2110573281678421,1.7,0.8115843930068266,Potato,0.4774025841216627
44441,393.45905,0.053494142873097,-3.740794002032663,Rural_Kilimani,9.341788,408.6,-7.4,33.9,13.25,0.55,Loamy,6.518503085280396,0.0011829098825219,4.8,3.213234839103953,Maize,0.6694239248133236
39814,708.4773,-8.719090584315168,1.169235788224366,Rural_Sokoto,8.754747,1855.6,-3.2,27.6,12.2,0.66,Volcanic,5.710324779517102,0.0470989999646989,3.3,2.016475422203746,Coffee,0.6110531582435594
13519,268.98337,-12.8868568260456,-6.632756502349188,Rural_Hawassa,3.585838,1628.0,-7.4,32.4,12.5,0.63,Silt,6.94953335027204,8.950208567754465e-06,11.4,5.560692567795662,Wheat,0.487780049806637
30034,605.9938,-9.512092593552527,-2.484006560306322,Rural_Hawassa,32.739265,1717.5,-4.0,30.9,13.45,0.72,Silt,5.706852962848821,0.0741702267978905,1.8,0.8174438454801558,Coffee,0.4541354697111977
34476,768.037,-8.282038340587762,-0.1641300997720383,Rural_Sokoto,32.598698,1766.8,-2.7,27.4,12.35,0.73,Volcanic,5.521531589534072,0.1606311641279776,1.7,1.345048426586027,Tea,0.7912049568153101
31748,944.71783,-4.389119386149826,-4.37144003013907,Rural_Kilimani,8.997853,773.0,-2.0,25.6,11.8,0.58,Rocky,5.771200269359031,0.2255430237160775,2.5,1.484545279704778,Potato,0.5938181118819111
25352,670.8893,-6.385141488946129,0.3268728792536646,Rural_Sokoto,4.9597387,1346.1,-4.0,29.9,12.95,0.61,Volcanic,5.085964887002165,0.8826290207806851,2.3,1.223083207334918,Tea,0.531775307536921
12001,511.00513,-6.195902373105396,-3.826381677275675,Rural_Hawassa,6.446904,518.3,-6.2,34.6,14.2,0.55,Loamy,5.074662232840369,0.2306697981407421,4.5,2.295941228081116,Maize,0.5102091617958036
24195,625.8817,-4.749574844894079,-7.367008663644504,Rural_Kilimani,10.578015,464.0,-5.2,34.6,14.7,0.56,Loamy,6.323399156021915,0.4128275711611806,4.7,2.637535611499735,Potato,0.5611777896807946
3253,674.36084,-8.354129432336613,-6.326442717268933,Rural_Akatsi,10.720329,1218.2,-4.1,31.5,13.7,0.62,Volcanic,5.028411676470451,0.2142014062618676,3.3,2.367385170315913,Tea,0.7173894455502766
23496,560.83466,-6.35810732954031,-3.222763336088114,Rural_Hawassa,12.302585,689.2,-5.6,31.2,12.8,0.58,Loamy,6.165929412501026,0.5323892000850063,1.5,0.8922444376024208,Maize,0.5948296250682805
42506,692.89764,-9.165154214511183,-7.821974726778413,Rural_Akatsi,18.422258,1635.3,-3.5,30.9,13.7,0.67,Volcanic,5.421342972747584,0.1088980063583588,1.6,0.843960842544003,Coffee,0.5274755265900019
13501,519.86816,-6.511300899506617,-1.344339095228315,Rural_Sokoto,10.15312,1003.7,-5.7,32.7,13.5,0.6,Loamy,5.167396981993794,0.8305137157227087,4.2,2.091315139284632,Potato,0.4979321760201504
37963,368.9315,-14.40527544600577,-7.511156327211684,Rural_Hawassa,3.8071961,1301.1,-6.8,33.4,13.3,0.6,Peaty,5.055802205691437,2.09981397491315e-09,14.2,5.644873954744899,Banana,0.39752633484119
43900,788.67865,-6.822193732673536,-7.970627004832067,Rural_Amanzi,11.533907,1029.2,-3.2,30.7,13.75,0.61,Sandy,6.13532227522052,0.1563485241128631,4.6,2.504513341823964,Wheat,0.5444594221356445
6383,448.55872,-11.71988227836108,-9.011192951207637,Rural_Akatsi,3.7337027,1942.3,-5.5,30.9,12.7,0.65,Silt,6.65779377204431,0.0751202697449346,14.3,7.315848421795859,Wheat,0.5115977917339761
25661,911.7128,-4.163834724434668,-4.466036934355032,Rural_Kilimani,7.697042,730.6,-2.4,28.9,13.25,0.57,Rocky,5.298179479883658,0.2187698372236327,2.7,1.467466113500044,Wheat,0.5435059679629792
30686,88.71992,-12.05330357769951,-6.7183441775922,Rural_Hawassa,27.705446,1509.9,-9.1,34.7,12.8,0.69,Silt,6.917471517740594,0.0010362830554087,1.3,0.6555212872493138,Rice,0.5042471440379337
10969,714.84106,-8.115327690918544,-2.695723441170617,Rural_Hawassa,21.304888,1366.3,-3.6,30.3,13.35,0.66,Volcanic,5.066106145693627,0.1229831042744243,0.7,0.3304878426648252,Cassava,0.4721254895211789
42740,771.0479,-3.447429500180464,-0.4253977399875499,Rural_Kilimani,5.124362,1366.6,-3.0,29.4,13.2,0.61,Volcanic,5.213831187355017,0.4573632956697341,2.7,0.9607452922869211,Coffee,0.3558315897358967
44759,591.8603,-5.704781810566351,-0.5335084876629341,Rural_Sokoto,18.676643,1117.5,-4.9,31.9,13.5,0.63,Loamy,5.75462346719358,0.9394953867578688,1.1,0.6079965361342969,Cassava,0.5527241237584517
10822,622.3235,-8.881295540750084,-2.465988102360425,Rural_Hawassa,12.342649,1504.0,-4.5,31.0,13.25,0.64,Silt,6.495959051386019,0.0328640457529074,1.4,0.813071992764164,Wheat,0.58076570911726
10936,831.9276,-7.060995474091603,-6.96609797434829,Rural_Akatsi,14.786886,1011.0,-2.8,27.4,12.3,0.61,Sandy,5.67323864904061,0.1995075801622256,1.9,0.9299913332286394,Wheat,0.4894691227519155
42096,725.7018,-2.330017578073278,-3.826381677275675,Rural_Kilimani,19.551811,697.4,-4.1,31.9,13.9,0.61,Sandy,4.681400594100381,0.1530645051986443,1.9,0.8683381368167935,Cassava,0.4570200720088387
12969,675.00476,-8.998443564841967,-7.524670170671107,Rural_Akatsi,11.659693,1526.3,-3.9,30.0,13.05,0.64,Volcanic,4.683640614971751,0.0614414323568867,3.1,2.430602107923094,Tea,0.7840651961042236
38766,857.2982,-1.915493800517387,-6.912042600510596,Rural_Kilimani,5.261243,639.7,-2.9,28.9,13.0,0.56,Rocky,5.276380487056069,0.166749122080954,4.6,2.512282344590364,Maize,0.546148335780514
21870,574.74146,-10.96292581499815,-9.831032787745968,Rural_Akatsi,2.8618362,2069.4,-4.2,31.4,13.6,0.66,Silt,6.416080227507811,0.0118985097644516,11.2,6.530463031323577,Banana,0.5830770563681765
37662,672.5755,-8.291049727056368,-1.898406677064658,Rural_Sokoto,11.000413,1480.4,-3.8,30.7,13.45,0.64,Volcanic,5.348413256453266,0.1817101920799929,2.2,1.041726442746148,Banana,0.4735120194300674
41477,798.69025,-10.57093050361377,0.5070574587126382,Rural_Sokoto,12.307404,2289.6,-2.0,29.6,13.8,0.7,Volcanic,4.465880466312653,0.2816607756380159,1.5,0.978884015950624,Tea,0.6525893439670827
1078,965.90234,-4.159329031200365,-4.011070871221123,Rural_Kilimani,5.9830375,848.6,-1.800000000000001,26.8,12.5,0.57,Rocky,4.763150741530253,0.211117240103103,3.9,2.133363444792502,Potato,0.5470162678955133
34653,878.5179,-1.739771764379563,-1.709212868632736,Rural_Kilimani,3.5571167,1382.5,-2.1,26.8,12.35,0.61,Volcanic,5.340992594460549,0.0958919367876224,12.3,5.430342180546933,Coffee,0.4414912341908075
13581,747.2674,-8.592931173754682,-1.245237576525879,Rural_Sokoto,11.603924,1722.3,-2.9,29.4,13.25,0.66,Volcanic,5.758104510459678,0.1102144302549786,3.4,1.960552571942798,Coffee,0.5766331093949406
34165,520.7504,-7.718826686299867,-2.060572798577734,Rural_Sokoto,5.688905,1153.5,-5.4,29.1,11.85,0.6,Loamy,6.526882282571854,0.3924055340718715,2.9,1.5655610869074,Maize,0.5398486506577241
22147,771.1609,-7.416945239601554,-7.98414084829149,Rural_Akatsi,1.7970158,1174.3,-3.2,28.5,12.65,0.59,Sandy,4.832452568873693,0.0850294043756938,7.2,4.144844031734807,Tea,0.5756727821853899
38958,621.7534,-6.547346445381043,-4.26783389695016,Rural_Hawassa,11.709856,649.0,-5.1,29.2,12.05,0.58,Loamy,4.93062664191001,0.1644608355093282,2.3,1.307540285994006,Maize,0.5684957765191332
2989,595.29865,-5.37586620446222,-1.542542132633186,Rural_Kilimani,9.290445,938.5,-5.0,30.7,12.85,0.59,Loamy,5.136515258757846,0.8817891386652899,3.7,1.920936515776884,Cassava,0.5191720312910497
43835,650.0824,-8.295555420290672,-2.722751128089462,Rural_Hawassa,13.358713,1349.6,-4.2,29.9,12.85,0.64,Volcanic,5.600704800278519,0.0862692852988149,1.2,0.5958370046987799,Banana,0.4965308372489833
11568,331.46024,-1.005343767188148,-4.794873791867658,Rural_Kilimani,10.745494,158.8,-8.1,32.2,12.05,0.54,Loamy,5.698272148316737,0.020135498031658,3.6,1.760590688869521,Banana,0.4890529691304225
22221,874.66846,-4.217903043246306,-1.839846688740492,Rural_Kilimani,3.8294194,1178.8,-2.3,31.1,14.4,0.59,Rocky,5.856269709453969,0.6125868927312557,11.3,2.749154965427112,Coffee,0.2432880500377975
41137,632.11194,-7.006927155279966,-3.056092600088564,Rural_Hawassa,7.7611814,924.3,-4.7,29.7,12.5,0.59,Loamy,6.712265413085334,0.2623752323863865,4.5,3.05309591341143,Wheat,0.6784657585358734
37087,388.89517,-11.05754537291851,-6.682307261700406,Rural_Hawassa,4.9555345,1743.6,-6.2,32.0,12.9,0.64,Silt,6.811231377772369,0.0487480256277846,3.9,1.642694779293758,Banana,0.4212037895625022
2814,796.78876,-4.042181007108482,-6.583205742997969,Rural_Kilimani,19.664278,490.6,-4.2,30.8,13.3,0.59,Sandy,5.153478417914086,0.2270019137702476,1.6,0.9682808266204876,Potato,0.6051755166378048
14285,677.67847,-8.106316304449939,-4.98406760029958,Rural_Hawassa,8.936372,1116.5,-4.1,29.6,12.75,0.6,Sandy,5.550001377101703,0.2334296519930875,3.1,1.334658918284753,Wheat,0.4305351349305654
31437,626.9848,-1.271179668012035,-3.979538569815801,Rural_Kilimani,11.197636,605.6,-5.1,31.1,13.0,0.57,Loamy,6.102836907124724,0.0294603369956201,2.4,1.681999658694599,Maize,0.7008331911227497
961,502.10794,-1.509981409430102,-5.488584422784706,Rural_Kilimani,9.055207,266.1,-6.5,34.1,13.8,0.54,Loamy,5.155896717224047,0.1362708059916073,3.9,2.406172855976056,Potato,0.6169673989682194
29190,621.0862,-2.771575515034989,-4.884966081597145,Rural_Kilimani,7.0898147,417.6,-5.3,30.8,12.75,0.55,Loamy,6.771603656396944,0.1514921567390896,3.5,1.918569259297501,Potato,0.5481626455135719
1791,721.34326,-4.884745641923175,-1.488486758795494,Rural_Kilimani,3.5347686,1072.2,-3.8,28.9,12.55,0.58,Sandy,5.765333629564258,0.8353908232878431,11.6,5.965832103254137,Cassava,0.5142958709701843
19718,572.8705,-1.829885629065627,-5.024609130677849,Rural_Kilimani,17.288862,376.4,-5.8,30.0,12.1,0.57,Loamy,4.965348728656395,0.1097849380483819,1.1,0.6331998793161195,Wheat,0.575636253923745
33567,603.86554,-7.15561503201197,-4.074135474031764,Rural_Hawassa,14.91148,798.7,-5.1,31.5,13.2,0.6,Loamy,6.14438243492829,0.1045233487247936,1.8,1.270319368528154,Wheat,0.7057329825156411
4393,525.61475,-11.44503499106858,-9.695894353151736,Rural_Akatsi,17.993021,2042.7,-4.7,30.3,12.8,0.7,Silt,5.603665535747109,0.0052149059141574,1.3,0.7603054788522541,Banana,0.5848503683478877
44550,522.1162,-14.27461034221097,-6.803931852835212,Rural_Hawassa,2.6696787,1510.3,-5.2,30.8,12.8,0.61,Peaty,4.761284107115201,6.852087645701521e-09,11.6,4.413758105340825,Cassava,0.3804963883914505
40645,594.98566,-8.57941409405177,-5.236326011542143,Rural_Hawassa,3.4277756,1193.9,-4.8,31.0,13.1,0.59,Loamy,6.380414298516579,0.3266513792209418,5.8,3.301972405535021,Maize,0.5693055871612105
19080,845.37286,-8.070270758575514,0.3584051806589849,Rural_Sokoto,7.1773486,1834.5,-1.9,31.2,14.65,0.65,Volcanic,4.757415193185452,0.1819493192075087,4.1,3.271352273995447,Tea,0.7978907985354748
40427,405.55743,-0.56829152346074,-4.646221513814004,Rural_Kilimani,25.99024,252.8,-7.4,35.6,14.1,0.59,Loamy,5.493863134347057,0.005910960635094,1.5,0.9489301065937351,Potato,0.6326200710624901
21127,882.0909,-4.537807262881831,-4.574147682030415,Rural_Kilimani,9.678637,684.1,-2.7,30.5,13.9,0.57,Rocky,5.02707502001428,0.2439694623477261,5.0,2.298688880869615,Tea,0.4597377761739231
43712,654.45264,-5.930066472281508,-3.150689504304524,Rural_Hawassa,12.588556,735.4,-4.7,31.0,13.15,0.59,Sandy,5.822252399612683,0.3753100783761935,0.8,0.3809510366716753,Wheat,0.4761887958395942
39929,700.6727,-5.209155554793002,-6.95708874537534,Rural_Amanzi,7.015769,529.3,-4.5,29.0,12.25,0.55,Sandy,6.009337255243894,0.4007829357251149,3.9,1.852771883789579,Maize,0.4750697137921996
43664,542.1731,-8.822721528704143,-4.087649317491187,Rural_Hawassa,5.8780713,1288.7,-5.1,30.2,12.55,0.61,Peaty,5.88157718016419,0.0141776559162624,2.5,1.315277556930376,Banana,0.5261110227721504
30883,691.7305,-8.268521260884853,1.371943440115711,Rural_Sokoto,18.79762,1738.2,-3.4,30.5,13.55,0.68,Volcanic,4.03590658999108,0.0557241872875182,1.5,1.132399462079095,Tea,0.7549329747193969
41144,693.7765,-7.768389311877201,-1.51551444571434,Rural_Sokoto,11.892636,1416.3,-3.7,33.2,14.75,0.64,Volcanic,4.679639842107364,0.4213073677776505,1.8,1.213426563173607,Tea,0.6741258684297814
10791,914.6363,-3.519520591929314,-6.997630275753608,Rural_Kilimani,11.157248,697.4,-2.5,28.4,12.95,0.58,Rocky,5.68442874297403,0.1536304992330459,2.9,1.722354788068367,Wheat,0.5939154441615058
26533,536.32544,-6.218430839276913,-3.461507903871253,Rural_Hawassa,14.260226,589.0,-6.0,33.1,13.55,0.58,Loamy,5.648714684750402,0.4216060005366022,1.6,1.017747618473049,Potato,0.6360922615456555
22267,403.9711,-6.335578863368793,-1.65065288030857,Rural_Hawassa,27.305763,804.3,-6.9,30.2,11.65,0.64,Loamy,5.781251752971579,0.830945902890806,1.5,0.6850872825226505,Wheat,0.4567248550151004
44685,688.9438,-6.245464998682731,-5.691292074676051,Rural_Amanzi,3.4351993,587.2,-4.5,30.4,12.95,0.55,Sandy,6.194816402045259,0.2556514437278814,12.4,6.896984705010888,Potato,0.5562084439524909
27171,650.5219,-10.43575970658468,0.1421836853082168,Rural_Sokoto,20.038424,2108.8,-3.5,30.2,13.35,0.71,Volcanic,4.994847478170226,0.3697629202902278,1.2,0.5685692687063868,Banana,0.473807723921989
21719,350.17694,-11.71087089189247,-8.533703815641358,Rural_Akatsi,8.121193,1823.8,-6.5,35.8,14.65,0.65,Silt,6.018536408621015,0.2324350953152097,2.6,1.394732279202902,Coffee,0.5364354920011163
32162,746.60913,-5.866986767001265,-6.254368885485343,Rural_Amanzi,13.406934,601.5,-4.0,28.1,12.05,0.58,Sandy,5.159959448462006,0.2809029095904842,1.0,0.4287877568520529,Maize,0.4287877568520529
26501,784.6939,-5.312786499181975,-4.704781502138171,Rural_Kilimani,8.111489,598.8,-3.6,30.9,13.65,0.56,Sandy,6.282583327847288,0.2703679232469207,4.0,2.371953878812629,Wheat,0.5929884697031572
42216,478.9666,-9.412967342397856,-3.89395089457279,Rural_Hawassa,1.8629969,1419.1,-5.7,31.9,13.1,0.6,Peaty,5.890123347409129,0.0069383382623565,10.3,8.015868810539954,Rice,0.7782396903436848
35816,685.5674,-9.002949258076269,-7.763414738454247,Rural_Akatsi,16.717793,1569.4,-3.6,30.3,13.35,0.66,Volcanic,4.007228680589875,0.0953042966444824,0.9,0.6270144365676955,Tea,0.6966827072974394
3270,553.6154,-9.764411414673503,-4.673249200732851,Rural_Hawassa,5.7558618,1575.5,-4.8,34.2,14.7,0.63,Silt,7.006905714564711,0.0167603920502863,2.4,1.272518384211139,Wheat,0.5302159934213079
1800,716.51355,-3.10049112113912,-1.898406677064658,Rural_Kilimani,11.390589,1060.0,-3.8,32.0,14.1,0.61,Sandy,5.309205683142389,0.3941248726972227,3.6,1.885742019171184,Tea,0.523817227547551
